"id"	"time"	"name"	"length"	"geom"
"1409"	"Qh"	"边坝－洛隆断裂带"	"79.9673016889"	"0105000020E6100000010000000102000000090000009C3061342B815740306475ABE7103F40EFA99CF6948957409BAA7B6473053F402B16BF29AC9157405F7AFB73D1003F400BEC3191D29E57407EC7F0D8CFFE3E40D02B9E7AA4A35740E4D6A4DB12FD3E4082A8FB00A4A85740E7E44526E0FB3E405DA45016BEAD57401EA5129ED0FB3E406B47718E3AAE5740C85C19541BFC3E406919A9F754AE5740CE3637A627FC3E40"
"1410"	"Qh"	"边坝－洛隆断裂带"	"265.339665151"	"0105000020E6100000010000000102000000130100008D7F9F71E1AE5740420A9E42AEF83E408FA67A32FFAF5740438D429259F93E4034F44F70B1B15740F6F065A208F93E4077A04E7974B65740406D54A703F93E40242713B70AC257401152B7B3AFF43E40AF08FEB792C95740B9AAECBB22F03E409F573CF548CD5740153AAFB14BEC3E409128B4ACFBCD57408B6D52D158EB3E40A7CF0EB8AECE5740D53DB2B96AEA3E401B65FD6662CF5740F3AACE6A81E93E40DD7D8E8F16D0574045BDE0D39CE83E40EB19C231CBD0574088855AD3BCE73E402FF7C95180D157409EEA909BE1E63E40AFEC82C135D2574089EC832C0BE63E40758E01D9EBD25740A7936C7539E53E408F8AFF3BA2D35740F8DF4A766CE43E40F032C34659D45740BEC0AC50A4E33E4075B169A510D55740573ECBF3E0E23E403448C153C8D55740C558A65F22E23E404162BB7B80D65740A70705A568E13E409BFF571D39D757405D5320B3B3E03E401973D712F2D75740282B86AB03E03E40BABC395CABD8574085B01A4B58DF3E40A9893E1F65D9574099B9C0E5B1DE3E40D26EF4311FDA57402157EA5910DE3E40202A8D98D9DA57401E8997A773DD3E4090BB085394DB5740904FC8CEDBDC3E403D65355D4FDC574076AA7CCF48DC3E40242713B70ADD5740B28009DCBADB3E40412AC58EC6DD574064EB19C231DB3E405E2D776682DE57402AE27492ADDA3E40B648DA8D3EDF5740656D533C2EDA3E4044A51133FBDF5740986BD102B4D93E408507CDAE7BE05740145AD6FD63D93E40DB8B683BA6E05740234DBC033CD93E4018CE35CCD0E057400E6ABFB513D93E40677BF486FBE0574017A06D35EBD83E40BDFF8F1326E15740FCFF3861C2D83E40FA415DA450E15740A070766B99D83E4038842A357BE1574002F2255470D83E408D08C6C1A5E157405FB69DB646D83E40CB4A9352D0E15740BC7A15191DD83E40E5B67D8FFAE1574095607138F3D73E4023F94A2025E257408D5F7825C9D73E40787DE6AC4FE2574061889CBE9ED73E4092E9D0E979E2574053CA6B2574D73E40BEC0AC50A4E25740041DAD6A49D73E40EA9788B7CEE2574050AA7D3A1ED73E40156F641EF9E257409B374E0AF3D63E404146408523E35740C4EE3B86C7D63E405BB22AC24DE35740C8CF46AE9BD63E408789062978E357408BC1C3B46FD63E40A1F5F065A2E357406CCCEB8843D63E40BB61DBA2CCE357400CE8853B17D63E40D5CDC5DFF6E35740E7357689EAD53E40EF39B01C21E45740FEB5BC72BDD53E40DFF8DA334BE45740753E3C4B90D53E40F964C57075E457408CBE823463D53E4014D1AFAD9FE457405C92037635D53E401CD2A8C0C9E457408B6EBDA607D53E400C91D3D7F3E45740376C5B94D9D43E401492CCEA1DE55740A27A6B60ABD43E400551F70148E5574049BBD1C77CD43E40FBE6FEEA71E55740AE0CAA0D4ED43E40F8AA9509BFE557400ABB287AE0D33E40D52137C30DE85740C2DCEEE53ED13E40D0D03FC1C5EB5740C5C72764E7CD3E40C631923D42ED574065E08096AECC3E402C836A8313F157409BCAA2B08BCA3E40BBD1C77C40F55740A185048C2EC73E4078D1579066F8574002637D0393C33E4059DC7F643AFF5740A8716F7EC3BC3E402D7C7DAD4BFF5740693524EEB1BC3E40EEB089CC5CFF5740253CA1D79FBC3E40C25087156EFF57409A9658198DBC3E40838593347FFF57408655BC9179BC3E4045BA9F5390FF57400E4FAF9465BC3E40F583BA48A1FF57400CAD4ECE50BC3E40A54DD53DB2FF5740C45E28603BBC3E4043ACFE08C3FF574034643C4A25BC3E40C9C859D8D3FF57405EBD8A8C0EBC3E4056BC9179E4FF5740E161DA37F7BB3E40DCD8EC48F5FF57403B730F09DFBB3E403F1F65C4050058402FBFD364C6BB3E40B9A7AB3B160058409C6F44F7ACBB3E40F240649126005840E449D23593BB3E40431CEBE236005840C2A1B77878BB3E4094F77134470058403B342C465DBB3E40C2FC1532570058406D1ADB6B41BB3E40D7BFEB3367005840176536C824BB3E4005C58F31770058405BEA20AF07BB3E401A8865338700584059C345EEE9BA3E400C7558E19600584050DF32A7CBBA3E40FE614B8FA6005840A24621C9ACBA3E40DEE34C13B6005840AC014A438DBA3E4095B88E71C50058402D211FF46CBA3E4064CF9ECBD40058408C6A11514CBA3E400839EFFFE3005840A3073E062BBA3E40ADA23F34F3005840310917F208BA3E402F36AD14020158409C340D8AE6B93E40C2340C1F110158407EC4AF58C3B93E40315D88D51F015840FC8EE1B19FB93E408507CDAE7B0158407AC37DE4D6B83E4047CCECF318025840D845D1031FB73E40ED9BFBABC70458401AA88C7F9FAD3E4023F94A2025065840478D093197A83E40ED0BE8853B065840A3586E6935A83E4095641D8EAE0958400307B474059B3E406919A9F7540A5840D39FFD4811993E4053793BC2690C5840E7340BB43B943E4015E63DCE340E584051DEC7D11C913E40F964C57075105840BCAE5FB01B8E3E4028B7ED7BD4115840FAB836548C8B3E40AE7FD767CE125840D498107349893E4030134548DD12584005DD5ED218893E407FF5B86FB51458400DFE7E315B823E40586FD40AD3155840310C5872157F3E40F163CC5D4B16584061C1FD80077E3E40F910548D5E165840DC813AE5D17D3E40FBE6FEEA711658405CFFAECF9C7D3E400F289B728516584083312251687D3E403BAB05F698165840B020CD58347D3E408A0453CDAC165840C4B30419017D3E40D95DA0A4C0165840DE03745FCE7C3E403A22DFA5D41658403F00A94D9C7C3E40C493DDCCE8165840E7A8A3E36A7C3E404F05DCF3FC165840F4160FEF397C3E40FD4CBD6E111758408A20CEC3097C3E40AB949EE92517584067D65240DA7B3E406B47718E3A175840A8514832AB7B3E402BFA43334F175840317903CC7C7B3E4026C5C72764175840433C122F4F7B3E40094E7D20791758405ABC5818227B3E40051901158E17584017F19D98F57A3E4023BA675DA3175840FEB8FDF2C97A3E40425BCEA5B8175840A94E07B29E7A3E408BA9F413CE1758407D772B4B747A3E40E5620CACE3175840575D876A4A7A3E4027DA5548F917584019E76F42217A3E4093FE5E0A0F185840C214E5D2F8793E40FF2268CC2418584012F758FAD0793E407DB262B83A185840A98592C9A9793E400CAD4ECE50185840E7C8CA2F83793E40B4E908E0661858404D9F1D705D793E40554FE61F7D185840FB21365838793E400EF7915B931858400E6ABFB513793E40EB7420EBA9185840EA3C2AFEEF783E40B587BD50C0185840CDCCCCCCCC783E404CDE0033DF18584086AC6EF59C783E4044A51133FB185840A181583673783E403C6C223317195840221CB3EC49783E4033333333331958400D39B69E21783E404ED026874F19584080F10C1AFA773E407044F7AC6B195840BD344580D3773E409D4CDC2A88195840240B98C0AD773E40E1968FA4A4195840137D3ECA88773E40384C3448C11958408B8A389D64773E408E01D9EBDD1958406D1ADB6B41773E40E5B67D8FFA195840D845D1031F773E404DD7135D171A58406C04E275FD763E40DFA46950341A5840CB4DD4D2DC763E406B9BE271511A5840CF4BC5C6BC763E40FD6838656E1A584020B3B3E89D763E40895FB1868B1A5840B9C667B27F763E403E03EACDA81A58405C548B8862763E40F4A62215C61A5840E8853B1746763E40A94A5B5CE31A58403E42CD902A763E408F1D54E23A1B5840C823B891B2753E4074F04C68921B5840FA9CBB5D2F753E409B1BD313961B58407A8EC87729753E40299485AFAF1B58402D08E57D1C753E40933655F7C81B5840A6B73F170D753E402786E464E21B584044A51133FB743E405610035DFB1B584084F23E8EE6743E409CDCEF50141C58406C5CFFAECF743E40B9FB1C1F2D1C5840D80C7041B6743E40B3446799451C58400AF31E679A743E409A22C0E95D1C5840C11F7EFE7B743E4047E867EA751C58401F69705B5B743E40B8955E9B8D1C584042E8A04B38743E401DAF40F4A41C58408BA548BE12743E40581B6327BC1C58401D774A07EB733E404704E3E0D21C5840D386C3D2C0733E4012178046E91C5840D2AA967494733E40A1116C5CFF1C58405BD2510E66733E40FBCA83F4141D58408B16A06D35733E400801F9122A1D58406477819202733E40EC89AE0B3F1D584044FD2E6CCD723E4076FBAC32531D5840D15CA79196723E40D7BFEB33671D584065E1EB6B5D723E40F1D7648D7A1D5840A73FFB9122723E40A62A6D718D1D58401399B9C0E5713E40253CA1D79F1D58404BE5ED08A7713E40465F419AB11D58409013268C66713E4043ACFE08C31D5840A034D42824713E40B75D68AED31D5840E10D6954E0703E40F7CDFDD5E31D58404CE2AC889A703E40E9BAF083F31D584088669E5C53703E40C1E09A3BFA1D5840279F1EDB32703E4055336B29201E5840056D72F8A46F3E40D61A4AED451E5840DD7D8E8F166F3E40469737876B1E58404FC939B1876E3E40923D42CD901E5840BC57AD4CF86D3E40DEE34C13B61E584083312251686D3E4001DD9733DB1E5840035FD1ADD76C3E40126BF129001F58401DC70F95466C3E40FF2268CC241F5840327216F6B46B3E40ECDADE6E491F5840E257ACE1226B3E409E7AA4C16D1F58402D78D157906A3E403EAF78EA911F584031EC3026FD693E40DEE34C13B61F58402FA3586E69693E40430070ECD91F5840C8940F41D5683E408446B071FD1F5840BBD1C77C40683E40C58CF0F620205840A8514832AB673E40F5673F524420584072FBE59315673E4012D89C836720584095F0845E7F663E40F52F49658A205840B328ECA2E8653E40C51C041DAD2058406B9BE27151653E406C5CFFAECF205840DD611399B9643E401973D712F22058402A52616C21643E409CDCEF5014215840D28DB0A888633E400EDB166536215840B5FB5580EF623E40562C7E5358215840F2B4FCC055623E4092E9D0E9792158400B98C0ADBB613E40A5F9635A9B2158409CDF30D120613E40B709F7CABC2158404A404CC285603E408E01D9EBDD21584053EC681CEA5F3E404223D8B8FE21584097CADB114E5F3E40F644D7851F22584034F44F70B15E3E408DEC4ACB48225840249BABE6395E3E406589CE328B2258407784D382175D3E40EA9788B7CE22584069FD2D01F85B3E4002D6AA5D132358403CF54883DB5A3E40B51A12F758235840D252793BC2593E4014D1AFAD9F2358406C054D4BAC583E4007B7B585E7235840882EA86F99573E4094A3005130245840A8ACA6EB89563E40A454C2137A245840AE669DF17D553E40D3838252B4245840534145D5AF543E40EFC517EDF124584083C13577F4533E40234A7B832F2558401EC4CE143A533E406362F3716D25584065389ECF80523E40DE921CB0AB255840581EA4A7C8513E4094DBF63DEA255840158F8B6A11513E405C8FC2F528265840DD79E2395B503E404819710168265840B1DEA815A64F3E405D50DF32A7265840EFC517EDF14E3E40965D30B8E6265840FDF49F353F4E3E40F24064912627584053D0ED258D4D3E4078D1579066275840950C0055DC4C3E4010CD3CB9A627584084BA48A12C4C3E40E3E0D231E7275840BFD18E1B7E4B3E40B01D8CD827285840E38C614ED04A3E40D0B4C4CA6828584094A0BFD0234A3E40EB7420EBA9285840931D1B8178493E4052B81E85EB2858409C14E63DCE483E40B9FB1C1F2D295840118E59F624483E405C57CC086F295840317903CC7C473E40F9DB9E20B129584021ACC612D6463E40E9BAF083F32958409A7ADD2230463E40D2C26515362A58405FB2F1608B453E40F8E28BF6782A5840306475ABE7443E402F6EA301BC2A58408F6E844545443E408FA67A32FF2A584059FB3BDBA3433E4013B534B7422B584010E9B7AF03433E40BB99D18F862B584073486AA164423E40637E6E68CA2B5840412AC58EC6413E40467BBC900E2C5840DF5339ED29413E406490BB08532C584046088F368E403E405DA45016BE2C58408507CDAE7B3F3E409E5E29CB102E58407825C9737D3B3E40640795B88E2F58403EEB1A2D07363E40F06AB933133158406808C72C7B2E3E40C18F6AD8EF325840603B18B14F243E4026FDBD141E3358407C61325530223E40"
"1411"	"Qh"	"茶里错断裂带"	"88.8635228718"	"0105000020E61000000100000001020000001100000062F8889812975440D7A3703D0A0340405B087250C296544078D1579066FC3F4086AC6EF59C96544083DDB06D51EE3F404A24D1CB28965440C3D32B6519E23F407AC7293A92955440D97745F0BFD53F40BE30992A18955440F792C6681DCD3F403F355EBA49945440D4F19881CAC03F401CEBE2361A945440F888981249BC3F40079964E42C945440361FD7868AB13F40E1455F419A93544052F2EA1C03AA3F4010406A1327935440EB6E9EEA90A33F4022895E46B19254409296CADB119E3F4046425BCEA5925440F91400E3199C3F406F48A3022791544061FD9FC37C853F405ED72FD80D90544037A8FDD64E783F40EE5F5969528F5440CD5B751DAA693F403524EEB1F48E5440C2172653055B3F40"
"1412"	"Qh"	"茶里错断裂带"	"27.1652594434"	"0105000020E610000001000000010200000007000000A661F888989A54405726FC523FBF3F40AD86C43D969A5440AF94658863B53F40DC114E0B5E9A5440F888981249AC3F4015A930B6109A5440C79DD2C1FA9F3F40D50451F7019A544081CF0F2384973F405760C8EA56995440AC90F2936A8F3F40C5387F130A995440C3F5285C8F8A3F40"
"1413"	"Qh"	"茶里错断裂带"	"79.1443418878"	"0105000020E6100000010000000102000000100000006E179AEB34885440B22E6EA3015C3F40382D78D157885440A60A4625755A3F406B65C22FF589544048FE60E0B9573F40DC291DACFF8B5440672783A3E4553F40C8D2872EA88F5440E7525C55F64D3F40A245B6F3FD9254403F575BB1BF443F408C101E6D1C9754408542041C423D3F407AAA436E86995440D8B628B341363F409C6D6E4C4F9C5440E8137992742D3F40184339D1AE9E544085251E5036253F40FED478E926A15440A75CE15D2E1A3F40FEF15EB532A3544051BD35B055123F405C2041F163A6544041F163CC5D0B3F4097E2AAB2EFA85440697407B133053F40EDD808C4EBAA544087FE092E56FC3E401B12F758FAAA544096B20C71ACFB3E40"
"1414"	"Qh"	"喀喇昆仑断裂"	"212.973000283"	"0105000020E6100000010000000102000000170000009C933340ADCE5340D946A9E3427340409E78CE1610CF534080643A747A7240401503249A40D253401CB1169F026C4040821FD5B0DFD553401ADF1797AA64404097C4591135D953403CF88903E85D4040F9BD4D7FF6DB53405359147651584040321F10E84CDF53405F7EA7C98C514040A8A9656B7DE25340FBCA83F4144B4040C40B2252D3E55340126A865451444040730E9E094DE95340C5C9FD0E453D4040419AB1683AED5340A835CD3B4E3540407216F6B4C3EF534021B07268912D40401092054CE0F253404339D1AE42264040DAE6C6F484F75340B70BCD751A1D404005C58F3177FB5340F2EA1C03B2134040E5D022DBF9FE53400FB9196EC00B404080D4264EEE015440B9533A58FF0340405EBA490C020554402CF180B229F73F40350C1F115308544010751F80D4E63F404E9CDCEF500C54409AB67F65A5D13F4036B05582C50F5440543541D47DC03F406D1CB1169F125440B2BE81C98DA63F40DCF3FC69A3145440D76839D043953F40"
"1415"	"Qp1-QP2"	"嘉黎－然乌断裂"	"30.323678835"	"0105000020E610000001000000010200000005000000933655F7C8BE5440B7291E17D5263F40164CFC51D4C2544050DF32A7CB223F40D6E253008CCA54401E1840F8501E3F40FA25E2ADF3CC544059A7CAF78C1C3F40F8359204E1CF5440E1270EA0DF1B3F40"
"1416"	"Qp3"	"怒江断裂"	"314.447202272"	"0105000020E6100000010000000102000000510000005ED72FD80D3D5840EF01BA2F67A63E40001FBC76693E58403D61890794A13E4044C02154A93F584089B14CBF449C3E40C16F438CD7405840CBBC55D7A1963E401F679AB0FD415840766EDA8CD3903E40ED9DD1562543584040A19E3E028B3E40C1C8CB9A584458403F389F3A56853E402522FC8BA04558401D9430D3F67F3E40029F1F46084758402F87DD770C7B3E405DDDB1D826485840A8AAD0402C773E4025B20FB22C49584089981249F4723E40AF9811DE1E4A5840AFB48CD47B6E3E40700B96EA024B5840E7FBA9F1D2693E40A1866F61DD4B584099D53BDC0E653E40B6847CD0B34C584013B534B742603E40E9818FC18A4D5840B187F6B1825B3E40187B2FBE684E58402D431CEBE2563E4014799274CD4F5840ECDB4944F84F3E40BCEB6CC83F515840FF59F3E32F493E406495D233BD5258400F4240BE84423E4049F608354354584066101FD8F13B3E401211FE45D05558400D52F01472353E40DAA9B9DC60575840C37FBA81022F3E40183F8D7BF358584086AC6EF59C283E401BD65416855A58400AD7A3703D223E401AFB928D075C58409373620FED1B3E40A6272CF1805D5840C72AA5677A153E40DCD8EC48F55E584042EC4CA1F30E3E40A14ACD1E68605840E4BB94BA64083E40D7FB8D76DC615840DD06B5DFDA013E40B66801DA56635840C7BC8E3864FB3D40F08B4B55DA64584082E15CC30CF53D4082E3326E6A6658404B5CC7B8E2EE3D40FC8EE1B19F675840319A95ED43EA3D40EDB8E177D368584055DAE21A9FE53D40F624B039076A5840999B6F44F7E03D4000917EFB3A6B58406760E4654DDC3D4009FD4CBD6E6C58400B2AAA7EA5D73D4088653387A46D58403BE466B801D33D40904FC8CEDB6E5840971E4DF564CE3D4048348122167058402A53CC41D0C93D407CF0DAA50D725840554CA59F70C23D40AEF36F97FD735840C2DD59BBEDBA3D401BBE8575E3755840840EBA8443B33D408194D8B5BD775840C4EC65DB69AB3D40CCB6D3D688795840D66EBBD05CA33D4085285FD0427B58405A9F724C169B3D401DAB949EE97C584022FE614B8F923D40B0027CB7797E5840A29A92ACC3893D400725CCB4FD7F58402E3883BF5F803D40D09A1F7F69815840CC7B9C69C2763D40AE62F19BC282584069E388B5F86C3D4016F71F990E84584009E1D1C611633D409F8EC70C5485584099F221A81A593D40B3295778978658404985B185204F3D40FF40B96DDF8758401C0B0A8332453D40164ED2FC31895840957F2DAF5C3B3D40E335AFEAAC8A584018963FDF16303D40187959130B8C58408F56B5A4A3243D402F4FE78A528D5840C5387F130A193D409775FF58888E584089B48D3F510D3D40FE648C0FB38F5840B2BB404981013D40BB9866BAD7905840CBD6FA22A1F53C40AE0D15E3FC915840437573F1B7E93C4015FDA19927935840191C25AFCEDD3C404FCFBBB1A0935840EC3026FDBDD83C406CED7DAA0A9458402AC8CF46AED33C40A016838769945840F16261889CCE3C406347E350BF945840D87E32C687C93C40B1FD648C0F9558400917F2086EC43C401E3526C45C95584062BD512B4CBF3C40A3AEB5F7A99558408369183E22BA3C40F1643733FA95584081221631ECB43C40965F0663449658404B732B84D5B03C40AF0B3F389F965840CD58349D9DAC3C4052F2EA1C0397584013D21A834EA83C405393E00D69975840AC545051F5A33C4088BCE5EAC7975840A4DFBE0E9C9F3C4029B3412619985840F6D214014E9B3C40E73A8DB4549858404DBD6E1118973C40EF1EA0FB7298584099840B7904933C40"
"1417"	"Qp3"	"怒江断裂"	"123.131112946"	"0105000020E61000000100000001020000001C0000007D957CEC2E1658409D47C5FF1DED3E4009A4C4AEED185840FB592C45F2E93E407E703E75AC1B5840EEE9EA8EC5E63E40F33CB83B6B1E5840E179A9D898E33E40680932022A215840D50968226CE03E40DCD5ABC8E823584027A25F5B3FDD3E4069E4F38AA72658401A321EA512DA3E40DEB06D51662958400DC2DCEEE5D63E40527DE717252C584000529B38B9D33E40B6D782DE1B2F5840AFB5F7A92AD03E405073F222133258405D19541B9CCC3E40D1CC936B0A35584016F71F990EC93E4035272F3201385840C45A7C0A80C53E40CEC29E76F83A584073BED87BF1C13E40501C40BFEF3D58402C9CA4F963BE3E40B476DB85E6405840DAFF006BD5BA3E404D124BCADD43584088635DDC46B73E40637E6E68CA445840AC36FFAF3AB63E4096E99788B74558403012DA722EB53E40C4978922A4465840B3EDB43522B43E40DA03ADC09047584036C98FF815B33E4025B1A4DC7D4858405A9C31CC09B23E403B1DC87A6A495840DE770C8FFDB03E4068CBB914574A58406153E751F1AF3E409C36E334444B5840EFA83121E6AE3E40B1506B9A774F5840E99C9FE238A83E402BA1BB24CE545840EB0088BB7AA13E40E0F3C308E15858403CDBA337DC9B3E40"
"1418"	"Qp3"	"怒江断裂"	"113.860759743"	"0105000020E61000000100000001020000000B000000CCD24ECDE5235740F8E12021CA234040F23FF9BB77285740AF95D05D122140409082A7902B2F57405C8DEC4ACB1C40406919A9F754375740035DFB027A174040419DF2E8464057407714E7A8A3114040AB083719554957401A506F46CD0B404088F37002D3515740C11F7EFE7B064040EA793716145957403E93FDF334024040C97553CA6B5E5740EB8D5A61FAFE3F407C98BD6C3B605740F870C971A7FC3F40446D1B46416157407E5358A9A0FA3F40"
"1419"	"Qp3"	"怒江断裂"	"51.3847589028"	"0105000020E610000001000000010200000005000000A4DFBE0E9C0058408335CEA623243F406536C82423065840810706103E1C3F402F36AD1402105840BF99982EC4123F4088DA368C821758405E6397A8DE0A3F4058E1968FA41C5840BE6C3B6D8D043F40"
"1420"	"Qp3"	"怒江断裂"	"289.806658503"	"0105000020E610000001000000010200000009000000E31B0A9FADFF57402C0E677E35373F40E96514CB2DE6574003250516C0683F40FAB7CB7EDDCE5740B360E28FA28E3F40C6A70018CFAE57409701672959BA3F40A0FEB3E6C79E5740EBFCDB65BFCE3F40D009A1832E805740D46531B1F9E83F40309E4143FF77574061A7583508F33F409697FC4FFE6857400266BE839F0040407D3ECA880B655740E20511A969014040"
"1421"	"Qh"	"雅鲁藏布江断裂"	"88.5540482733"	"0105000020E6100000010000000102000000110000006BF294D5747954401C2785798FC33E4095EEAEB3217554401F4C8A8F4FC83E405F5FEB522371544094FB1D8A02CD3E40B972F6CE686D5440732D5A80B6D13E40E0D91EBDE169544095D39E9273D63E4049A12C7C7D665440E86B96CB46DB3E407F17B6662B635440826F9A3E3BE03E40C0ED0912DB5F5440BF4692205CE53E401A51DA1B7C5C544020ED7F80B5EA3E4003EACDA8F95A54400DDE57E542ED3E40D368723106595440300DC347C4F03E403DEFC682C25654406326512FF8F43E4072C0AE264F545440D4635B069CF93E40A9DC442DCD5154403276C24B70FE3E40BF2CEDD45C4F54400AA0185932033F40BA2C26361F4D5440378DEDB5A0073F4062838593344B5440FD6B79E57A0B3F40"
"1422"	"Qh"	"嘉黎断裂"	"25.096197423"	"0105000020E6100000010000000102000000090000009A95ED43DE115540A5846055BDE43D40D3DB9F8B86135540D73043E389E43D40459E245D33155540F08B4B55DAE23D40037CB779E3165540653909A52FE03D40D1764CDD951855408FC360FE0ADD3D40ABD1AB014A1A554087C5A86BEDD93D40A12B11A8FE1B554037DF88EE59D73D40FE648C0FB31D5540849ECDAACFD53D40B403AE2B661F5540FA9AE5B2D1D53D40"
"1423"	"Qh"	"嘉黎断裂"	"48.4432499513"	"0105000020E6100000010000000102000000090000003FFD67CD8FFB5440C72FBC92E4393E4063D34A2190FD5440755776C1E0323E400E6954E064005540BB63B14D2A2A3E40D508FD4CBD03554035B401D880203E405E9CF86A47075540CEA96400A8163E40A54DD53DB20A5540CDAD1056630D3E40BAA29410AC0D5540DD99098673053E407AC6BE64E30F5540DA54DD239BFF3D4026C3F17C0611554045BDE0D39CFC3D40"
"1424"	"Qh"	"嘉黎断裂"	"34.9714097596"	"0105000020E610000001000000010200000009000000A296E65608E65440232F6B6281573E401EC022BF7EE95440BB5E9A22C0513E401F317A6EA1EC54408693347F4C4B3E40EA78CC4065EF54406AFB57569A443E4009FCE1E7BFF15440F1BBE9961D3E3E406327BC04A7F35440CFF57D3848383E4093E4B9BE0FF554402EC6C03A8E333E40D3FA5B02F0F55440F75AD07B63303E405874EB353DF65440884677103B2F3E40"
"1425"	"Qh"	"雅鲁藏布江断裂"	"93.0072766639"	"0105000020E61000000100000001020000001900000090BC732843AA54407BC03C64CA7B3E4059F78F85E8A754401F645930F17F3E404031B2648EA554401B834E081D843E40C18BBE8234A354408124ECDB49883E402BA4FCA4DAA05440683C11C4798C3E40ACFE08C3809E544045DAC69FA8903E402E5915E1269C5440AB7B6473D5943E407A724D81CC995440309E4143FF983E40C0CE4D9B719754406ABFB513259D3E408D08C6C1A59554404819710168A03E40F4E0EEACDD935440E4DA5031CEA33E404DD7135D17925440EF90628044A73E40A7CD380D5190544005C1E3DBBBAA3E40D8648D7A888E5440CC7D721420AE3E4023C0E95DBC8C54402861A6ED5FB13E405E807D74EA8A5440E1EB6B5D6AB43E4098874CF910895440132D793C2DB73E40091B9E5E29875440363CBD5296B93E40053411363C855440D597A59D9ABB3E404BAFCDC64A8354403239B5334CBD3E402DCDAD1056815440AA0D4E44BFBE3E4064ADA1D45E7F5440B68311FB04C03E40C66E9F55667D54401C0B0A8332C13E400A3197546D7B54408A1F63EE5AC23E406BF294D5747954401C2785798FC33E40"
"1426"	"Qh"	"嘉黎断裂"	"89.5284784641"	"0105000020E6100000010000000102000000110000003EE76ED74BD35440A3E716BA12253E400BEC3191D2D454407616BD5301233E405BCF108E59D65440C3D7D7BAD4203E40A05225CADED754405131CEDF841E3E40C39B35785FD95440C7BAB88D061C3E4008E8BE9CD9DA5440C5E6E3DA50193E40F27D71A94ADC54405BCF108E59163E4058FE7C5BB0DD544089EFC4AC17133E40130A117008DF5440F4DE1802800F3E409A44BDE0D3E25440C9207711A6043E400684D6C397E65440902E36AD14FA3D401844A4A65DEA5440F3E32F2DEAEF3D404DF73AA92FEE5440D8B628B341E63D40CBF8F71917F25440DD088B8A38DD3D402140868E1DF6544094C151F2EAD43D40E481C8224DFA54409A42E73576CD3D4023D74D29AFFE5440A08CF161F6C63D40"
"1427"	"Qp3"		"54.2565665222"	"0105000020E6100000010000000102000000060000000CAEB9A3FF595540EFC517EDF1923D405F24B4E55C5555409CA73AE466803D40749A05DA1D5455404A5D328E91783D40CAC342AD6952554048895DDBDB6D3D4036954561174C55402785798F33513D40B9A81611C5455540A3B08BA207423D40"
"1428"	"Qp3"		"18.3414835219"	"0105000020E610000001000000010200000002000000FD6CE4BA296155409702D2FE07B83D4057B26323106755409FABADD85FD63D40"
"1429"	"Qp3"		"26.949714975"	"0105000020E610000001000000010200000003000000BB2A508BC1705540D90A9A9658F13D40A2B60DA32074554045847F1134023E40E4A08499B67B5540804754A86E163E40"
"1430"	"Qp1-QP2"	"雅鲁藏布江断裂"	"78.0813727596"	"0105000020E61000000100000001020000002700000027A25F5B3F5C554065C405A051A63D4085CFD6C1C15C5540B6F3FDD478A53D40562C7E5358605540809D9B36E3A03D40412AC58EC661554016A4198BA69F3D40215B96AFCB635540252026E1429E3D40FE45D098496555409E2633DE569E3D40C09657AEB76F55403596B036C69A3D40C37E4FAC53705540BF99982EC49A3D40AF2479AEEF70554016F88A6EBD9A3D40B30C71AC8B71554099B9C0E5B19A3D408D47A984277255402AC58EC6A19A3D406682E15CC3725540882B67EF8C9A3D4040BD19355F735540D7C22CB4739A3D40323A2009FB735540B0C56E9F559A3D40E99E758D96745540390A1005339A3D40B16EBC3B327555408FA9BBB20B9A3D403E26529ACD755540B1A371A8DF993D40E21FB6F468765540C4CE143AAF993D406FD74B5304775540626534F279993D40D8B8FE5D9F775540B03DB32440993D40302FC03E3A785540CA703C9F01993D4087A5811FD578554093E52494BE983D40BB4560AC6F7955400B9C6C0377983D40C5387F130A7A55406DC669882A983D40BEC0AC50A47A5540430070ECD9973D408D9B1A683E7B554063B6645584973D40624D6551D87B554032AEB8382A973D40FBE6FEEA717C554050DF32A7CB963D405A68E7340B7D55407D5A457F68963D40BEC0AC50A47D55407730629F00963D40E700C11C3D7E5540C03FA54A94953D40E69315C3D57E554059880E8123953D40C25087156E7F554060234910AE943D407A37161406805540D41055F833943D40E59A02999D8055409737876BB5933D403E93FDF334815540EC866D8B32933D406EDE3829CC815540AE282504AB923D4055336B2920875540672783A3E48D3D40DD42572250885540EA5910CAFB8C3D40"
